Day,FeatureSet,Features,N_features,F1_mean,F1_median,BA_mean,BA_median,AUC_mean,AUC_median,F1_seed_20,BA_seed_20,F1_seed_17,BA_seed_17,F1_seed_75,BA_seed_75,F1_seed_27,BA_seed_27,F1_seed_33,BA_seed_33,CM_median_TN,CM_median_FP,CM_median_FN,CM_median_TP
10,MorphBase-Complexity_Solidity+Metab-LactateGlo_MalateGlo,Complexity_win;Solidity_win;LactateGlo_win_area_norm;MalateGlo_win_area_norm,4,0.7611150918348439,0.7865168539325843,0.5915555555555555,0.6122222222222222,0.6391111111111112,0.6711111111111111,0.7865168539325843,0.6277777777777778,0.8,0.6377777777777778,0.8297872340425532,0.6122222222222222,0.6987951807228916,0.5677777777777777,0.6904761904761905,0.5122222222222221,4,5,11,39
10,MorphBase-Complexity_Solidity+Metab-LactateGlo_BCAAGlo,Complexity_win;Solidity_win;LactateGlo_win_area_norm;BCAAGlo_win_area_norm,4,0.6828192368134747,0.6666666666666666,0.5395555555555556,0.5477777777777778,0.5191111111111112,0.5177777777777778,0.6987951807228916,0.5677777777777777,0.782608695652174,0.5266666666666666,0.625,0.4722222222222222,0.6666666666666666,0.5477777777777778,0.6410256410256411,0.5833333333333333,5,4,23,27
10,MorphBase-Complexity_Solidity+Metab-PyruvateGlo_MalateGlo,Complexity_win;Solidity_win;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm,4,0.7588881159197334,0.7674418604651163,0.5986666666666667,0.6177777777777778,0.6200000000000001,0.6177777777777778,0.7674418604651163,0.6633333333333333,0.8222222222222222,0.7033333333333334,0.7415730337078652,0.4966666666666667,0.6904761904761905,0.5122222222222221,0.7727272727272727,0.6177777777777778,5,4,16,34
10,MorphBase-Complexity_Solidity+Metab-PyruvateGlo_BCAAGlo,Complexity_win;Solidity_win;PyruvateGlo_win_area_norm;BCAAGlo_win_area_norm,4,0.7311218966816969,0.7555555555555555,0.5017777777777778,0.5022222222222222,0.47022222222222226,0.45333333333333337,0.7912087912087912,0.5822222222222222,0.8,0.4911111111111111,0.6341463414634146,0.42666666666666664,0.7555555555555555,0.5066666666666667,0.6746987951807228,0.5022222222222222,4,5,22,28
10,MorphBase-Complexity_Solidity+Metab-MalateGlo_BCAAGlo,Complexity_win;Solidity_win;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,4,0.7967339173646162,0.8,0.5973333333333333,0.5977777777777777,0.6137777777777778,0.6022222222222222,0.7640449438202247,0.5622222222222222,0.8421052631578947,0.6222222222222222,0.8333333333333334,0.5666666666666667,0.8,0.6377777777777778,0.7441860465116279,0.5977777777777777,5,4,18,32
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_GlutamateGlo_LactateGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;GlutamateGlo_win_area_norm;LactateGlo_win_area_norm,5,0.6831542754704033,0.6976744186046512,0.4384444444444445,0.42666666666666664,0.388,0.3355555555555556,0.6976744186046512,0.4666666666666667,0.7111111111111111,0.37555555555555553,0.6172839506172839,0.41666666666666663,0.6341463414634146,0.42666666666666664,0.7555555555555555,0.5066666666666667,3,6,24,26
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_GlutamateGlo_PyruvateGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;GlutamateGlo_win_area_norm;PyruvateGlo_win_area_norm,5,0.7095257835281081,0.7126436781609196,0.4453333333333333,0.4311111111111111,0.4373333333333333,0.44222222222222224,0.7912087912087912,0.5822222222222222,0.6818181818181818,0.3555555555555555,0.6428571428571429,0.3811111111111111,0.7191011235955056,0.4311111111111111,0.7126436781609196,0.4766666666666667,2,7,18,32
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_GlutamateGlo_MalateGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;GlutamateGlo_win_area_norm;MalateGlo_win_area_norm,5,0.7687985214694477,0.7674418604651163,0.5955555555555556,0.5722222222222222,0.6066666666666667,0.6022222222222223,0.7674418604651163,0.6633333333333333,0.7956989247311828,0.5366666666666666,0.735632183908046,0.5422222222222222,0.7777777777777778,0.5722222222222222,0.7674418604651163,0.6633333333333333,4,5,15,35
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_GlutamateGlo_BCAAGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;GlutamateGlo_win_area_norm;BCAAGlo_win_area_norm,5,0.6895232955940904,0.6666666666666666,0.492,0.4822222222222222,0.4902222222222222,0.4733333333333334,0.7674418604651163,0.6633333333333333,0.6666666666666666,0.3455555555555555,0.6419753086419753,0.4822222222222222,0.7209302325581395,0.5322222222222222,0.6506024096385542,0.43666666666666665,4,5,24,26
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_LactateGlo_PyruvateGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;LactateGlo_win_area_norm;PyruvateGlo_win_area_norm,5,0.6745564146871691,0.6823529411764706,0.43244444444444435,0.4311111111111111,0.41644444444444445,0.3888888888888889,0.6823529411764706,0.45666666666666667,0.6966292134831461,0.3655555555555555,0.6,0.4066666666666666,0.7191011235955056,0.4311111111111111,0.6746987951807228,0.5022222222222222,2,7,18,32
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_LactateGlo_MalateGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;LactateGlo_win_area_norm;MalateGlo_win_area_norm,5,0.7911405800888425,0.8,0.5731111111111111,0.5977777777777777,0.6142222222222221,0.6133333333333333,0.8,0.6377777777777778,0.8125,0.5011111111111111,0.8125,0.5011111111111111,0.7865168539325843,0.6277777777777778,0.7441860465116279,0.5977777777777777,5,4,18,32
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_LactateGlo_BCAAGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;LactateGlo_win_area_norm;BCAAGlo_win_area_norm,5,0.6979884232919409,0.6896551724137931,0.5273333333333333,0.5577777777777778,0.512888888888889,0.5488888888888889,0.6829268292682927,0.5577777777777778,0.6896551724137931,0.4111111111111111,0.6585365853658537,0.4922222222222222,0.7294117647058823,0.5877777777777777,0.7294117647058823,0.5877777777777777,5,4,22,28
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_PyruvateGlo_MalateGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm,5,0.7743995022382333,0.7764705882352941,0.5904444444444444,0.5822222222222222,0.6062222222222223,0.6244444444444445,0.7764705882352941,0.7188888888888889,0.8333333333333334,0.5666666666666667,0.7415730337078652,0.4966666666666667,0.7912087912087912,0.5822222222222222,0.7294117647058823,0.5877777777777777,4,5,14,36
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_PyruvateGlo_BCAAGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;PyruvateGlo_win_area_norm;BCAAGlo_win_area_norm,5,0.6961416577393557,0.7073170731707317,0.4868888888888888,0.4966666666666667,0.5031111111111112,0.52,0.75,0.5522222222222222,0.6818181818181818,0.3555555555555555,0.6,0.4066666666666666,0.7415730337078652,0.4966666666666667,0.7073170731707317,0.6233333333333333,3,6,17,33
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_MalateGlo_BCAAGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,5,0.782807791613557,0.7872340425531915,0.5964444444444444,0.6377777777777778,0.6017777777777779,0.6044444444444443,0.8,0.6377777777777778,0.7872340425531915,0.4811111111111111,0.75,0.5522222222222222,0.8387096774193549,0.6677777777777778,0.7380952380952381,0.6433333333333333,5,4,14,36
10,MorphBase-Complexity_Solidity+Metab-GlutamateGlo_LactateGlo_PyruvateGlo,Complexity_win;Solidity_win;GlutamateGlo_win_area_norm;LactateGlo_win_area_norm;PyruvateGlo_win_area_norm,5,0.7131610486486362,0.7191011235955056,0.44733333333333325,0.4311111111111111,0.4275555555555556,0.3911111111111112,0.7272727272727273,0.4866666666666667,0.7391304347826086,0.39555555555555555,0.6744186046511628,0.4011111111111111,0.7191011235955056,0.4311111111111111,0.7058823529411765,0.5222222222222221,2,7,18,32
10,MorphBase-Complexity_Solidity+Metab-GlutamateGlo_LactateGlo_MalateGlo,Complexity_win;Solidity_win;GlutamateGlo_win_area_norm;LactateGlo_win_area_norm;MalateGlo_win_area_norm,5,0.7652566877351521,0.7586206896551724,0.5733333333333333,0.5722222222222222,0.6044444444444445,0.62,0.7586206896551724,0.6077777777777778,0.7956989247311828,0.5366666666666666,0.75,0.5522222222222222,0.7777777777777778,0.5722222222222222,0.7441860465116279,0.5977777777777777,4,5,15,35
10,MorphBase-Complexity_Solidity+Metab-GlutamateGlo_LactateGlo_BCAAGlo,Complexity_win;Solidity_win;GlutamateGlo_win_area_norm;LactateGlo_win_area_norm;BCAAGlo_win_area_norm,5,0.6398555377576233,0.6585365853658537,0.46399999999999997,0.4611111111111111,0.46533333333333343,0.4555555555555556,0.691358024691358,0.6133333333333333,0.7608695652173914,0.4611111111111111,0.5135135135135135,0.4122222222222222,0.575,0.34111111111111114,0.6585365853658537,0.4922222222222222,2,7,15,35
10,MorphBase-Complexity_Solidity+Metab-GlutamateGlo_PyruvateGlo_MalateGlo,Complexity_win;Solidity_win;GlutamateGlo_win_area_norm;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm,5,0.7556115654853208,0.75,0.5764444444444443,0.5522222222222222,0.6017777777777777,0.6244444444444444,0.7469879518072289,0.6988888888888889,0.7956989247311828,0.5366666666666666,0.7126436781609196,0.4766666666666667,0.75,0.5522222222222222,0.7727272727272727,0.6177777777777778,4,5,17,33
10,MorphBase-Complexity_Solidity+Metab-GlutamateGlo_PyruvateGlo_BCAAGlo,Complexity_win;Solidity_win;GlutamateGlo_win_area_norm;PyruvateGlo_win_area_norm;BCAAGlo_win_area_norm,5,0.6993616948139687,0.7142857142857143,0.4888888888888888,0.5122222222222221,0.45777777777777784,0.4577777777777778,0.735632183908046,0.5422222222222222,0.7391304347826086,0.39555555555555555,0.6172839506172839,0.41666666666666663,0.6904761904761905,0.5122222222222221,0.7142857142857143,0.5777777777777777,4,5,21,29
10,MorphBase-Complexity_Solidity+Metab-GlutamateGlo_MalateGlo_BCAAGlo,Complexity_win;Solidity_win;GlutamateGlo_win_area_norm;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,5,0.7589844435212113,0.7586206896551724,0.5693333333333334,0.5722222222222222,0.6026666666666666,0.5933333333333333,0.7228915662650602,0.6333333333333333,0.8,0.4911111111111111,0.735632183908046,0.5422222222222222,0.7777777777777778,0.5722222222222222,0.7586206896551724,0.6077777777777778,4,5,15,35
10,MorphBase-Complexity_Solidity+Metab-LactateGlo_PyruvateGlo_MalateGlo,Complexity_win;Solidity_win;LactateGlo_win_area_norm;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm,5,0.7389260574585353,0.75,0.5553333333333332,0.5522222222222222,0.6128888888888888,0.6133333333333334,0.7586206896551724,0.6077777777777778,0.8222222222222222,0.7033333333333334,0.6428571428571429,0.3811111111111111,0.7209302325581395,0.5322222222222222,0.75,0.5522222222222222,4,5,17,33
10,MorphBase-Complexity_Solidity+Metab-LactateGlo_PyruvateGlo_BCAAGlo,Complexity_win;Solidity_win;LactateGlo_win_area_norm;PyruvateGlo_win_area_norm;BCAAGlo_win_area_norm,5,0.7194621816955517,0.7142857142857143,0.523111111111111,0.5466666666666666,0.4955555555555556,0.54,0.6987951807228916,0.5677777777777777,0.8085106382978723,0.5466666666666666,0.6341463414634146,0.42666666666666664,0.7415730337078652,0.4966666666666667,0.7142857142857143,0.5777777777777777,3,6,12,38
10,MorphBase-Complexity_Solidity+Metab-LactateGlo_MalateGlo_BCAAGlo,Complexity_win;Solidity_win;LactateGlo_win_area_norm;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,5,0.8000639137150329,0.8085106382978723,0.5993333333333334,0.6222222222222222,0.6324444444444444,0.6155555555555555,0.7865168539325843,0.6277777777777778,0.8421052631578947,0.6222222222222222,0.8085106382978723,0.5466666666666666,0.8131868131868132,0.6477777777777778,0.75,0.5522222222222222,4,5,10,40
10,MorphBase-Complexity_Solidity+Metab-PyruvateGlo_MalateGlo_BCAAGlo,Complexity_win;Solidity_win;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,5,0.77409155071587,0.7586206896551724,0.5702222222222222,0.6077777777777778,0.608,0.62,0.7586206896551724,0.6077777777777778,0.8421052631578947,0.6222222222222222,0.7333333333333333,0.4411111111111111,0.7777777777777778,0.5722222222222222,0.7586206896551724,0.6077777777777778,5,4,17,33
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_GlutamateGlo_LactateGlo_PyruvateGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;GlutamateGlo_win_area_norm;LactateGlo_win_area_norm;PyruvateGlo_win_area_norm,6,0.6986864230928849,0.6966292134831461,0.4373333333333333,0.4311111111111111,0.4137777777777778,0.3911111111111111,0.6823529411764706,0.45666666666666667,0.6966292134831461,0.3655555555555555,0.6744186046511628,0.4011111111111111,0.7191011235955056,0.4311111111111111,0.7209302325581395,0.5322222222222222,2,7,18,32
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_GlutamateGlo_LactateGlo_MalateGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;GlutamateGlo_win_area_norm;LactateGlo_win_area_norm;MalateGlo_win_area_norm,6,0.7594149027452941,0.75,0.5693333333333334,0.5722222222222222,0.6093333333333334,0.6155555555555556,0.7294117647058823,0.5877777777777777,0.7956989247311828,0.5366666666666666,0.75,0.5522222222222222,0.7777777777777778,0.5722222222222222,0.7441860465116279,0.5977777777777777,4,5,15,35
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_GlutamateGlo_LactateGlo_BCAAGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;GlutamateGlo_win_area_norm;LactateGlo_win_area_norm;BCAAGlo_win_area_norm,6,0.6965905905140556,0.6829268292682927,0.5071111111111112,0.5422222222222222,0.47333333333333333,0.48444444444444446,0.6829268292682927,0.5577777777777778,0.6666666666666666,0.3455555555555555,0.625,0.4722222222222222,0.735632183908046,0.5422222222222222,0.7727272727272727,0.6177777777777778,4,5,18,32
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_GlutamateGlo_PyruvateGlo_MalateGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;GlutamateGlo_win_area_norm;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm,6,0.7380167532657621,0.735632183908046,0.5644444444444444,0.5422222222222222,0.6053333333333333,0.6222222222222222,0.7469879518072289,0.6988888888888889,0.7956989247311828,0.5366666666666666,0.6823529411764706,0.45666666666666667,0.735632183908046,0.5422222222222222,0.7294117647058823,0.5877777777777777,4,5,18,32
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_GlutamateGlo_PyruvateGlo_BCAAGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;GlutamateGlo_win_area_norm;PyruvateGlo_win_area_norm;BCAAGlo_win_area_norm,6,0.6969398160523528,0.7209302325581395,0.4868888888888888,0.5322222222222222,0.48177777777777775,0.4822222222222223,0.7441860465116279,0.5977777777777777,0.6666666666666666,0.3455555555555555,0.6172839506172839,0.41666666666666663,0.735632183908046,0.5422222222222222,0.7209302325581395,0.5322222222222222,4,5,19,31
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_GlutamateGlo_MalateGlo_BCAAGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;GlutamateGlo_win_area_norm;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,6,0.7674586341936523,0.7640449438202247,0.5955555555555556,0.5822222222222222,0.592,0.5933333333333333,0.7228915662650602,0.6333333333333333,0.8210526315789474,0.5566666666666666,0.7640449438202247,0.5622222222222222,0.7912087912087912,0.5822222222222222,0.7380952380952381,0.6433333333333333,4,5,14,36
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_LactateGlo_PyruvateGlo_MalateGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;LactateGlo_win_area_norm;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm,6,0.7662877352532524,0.7586206896551724,0.5551111111111111,0.5666666666666667,0.6013333333333334,0.6111111111111112,0.7586206896551724,0.6077777777777778,0.8333333333333334,0.5666666666666667,0.7126436781609196,0.4766666666666667,0.7912087912087912,0.5822222222222222,0.735632183908046,0.5422222222222222,3,6,10,40
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_LactateGlo_PyruvateGlo_BCAAGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;LactateGlo_win_area_norm;PyruvateGlo_win_area_norm;BCAAGlo_win_area_norm,6,0.6933013558937947,0.6987951807228916,0.4848888888888888,0.4866666666666667,0.4924444444444444,0.4977777777777779,0.6987951807228916,0.5677777777777777,0.6818181818181818,0.3555555555555555,0.6,0.4066666666666666,0.7272727272727273,0.4866666666666667,0.7586206896551724,0.6077777777777778,3,6,18,32
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_LactateGlo_MalateGlo_BCAAGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;LactateGlo_win_area_norm;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,6,0.793949646459166,0.8085106382978723,0.6044444444444445,0.5977777777777777,0.6111111111111113,0.5955555555555556,0.8131868131868132,0.6477777777777778,0.8085106382978723,0.5466666666666666,0.7777777777777778,0.5722222222222222,0.8260869565217391,0.6577777777777778,0.7441860465116279,0.5977777777777777,5,4,18,32
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_PyruvateGlo_MalateGlo_BCAAGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,6,0.7598363613707434,0.7640449438202247,0.5895555555555555,0.6022222222222222,0.6088888888888888,0.6422222222222221,0.7619047619047619,0.7088888888888889,0.8172043010752689,0.6022222222222222,0.6744186046511628,0.4011111111111111,0.7640449438202247,0.5622222222222222,0.7816091954022989,0.6733333333333333,4,5,12,38
10,MorphBase-Complexity_Solidity+Metab-GlutamateGlo_LactateGlo_PyruvateGlo_MalateGlo,Complexity_win;Solidity_win;GlutamateGlo_win_area_norm;LactateGlo_win_area_norm;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm,6,0.7424348041033246,0.7555555555555555,0.528,0.5366666666666666,0.5982222222222223,0.6111111111111112,0.7586206896551724,0.6077777777777778,0.7956989247311828,0.5366666666666666,0.6666666666666666,0.44666666666666666,0.7555555555555555,0.5066666666666667,0.735632183908046,0.5422222222222222,3,6,13,37
10,MorphBase-Complexity_Solidity+Metab-GlutamateGlo_LactateGlo_PyruvateGlo_BCAAGlo,Complexity_win;Solidity_win;GlutamateGlo_win_area_norm;LactateGlo_win_area_norm;PyruvateGlo_win_area_norm;BCAAGlo_win_area_norm,6,0.6899024118504086,0.6904761904761905,0.5031111111111111,0.5122222222222221,0.45866666666666667,0.4311111111111111,0.675,0.6033333333333333,0.7608695652173914,0.4611111111111111,0.6172839506172839,0.41666666666666663,0.7058823529411765,0.5222222222222221,0.6904761904761905,0.5122222222222221,4,5,21,29
10,MorphBase-Complexity_Solidity+Metab-GlutamateGlo_LactateGlo_MalateGlo_BCAAGlo,Complexity_win;Solidity_win;GlutamateGlo_win_area_norm;LactateGlo_win_area_norm;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,6,0.7638540623633773,0.7441860465116279,0.5733333333333334,0.5877777777777777,0.6151111111111112,0.5911111111111111,0.7441860465116279,0.5977777777777777,0.8247422680412371,0.5111111111111111,0.7209302325581395,0.5322222222222222,0.8,0.6377777777777778,0.7294117647058823,0.5877777777777777,5,4,19,31
10,MorphBase-Complexity_Solidity+Metab-GlutamateGlo_PyruvateGlo_MalateGlo_BCAAGlo,Complexity_win;Solidity_win;GlutamateGlo_win_area_norm;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,6,0.7451767568998042,0.7415730337078652,0.5502222222222223,0.5566666666666666,0.6093333333333334,0.6444444444444445,0.7317073170731707,0.6888888888888889,0.8210526315789474,0.5566666666666666,0.6588235294117647,0.39111111111111113,0.7415730337078652,0.4966666666666667,0.7727272727272727,0.6177777777777778,3,6,11,39
10,MorphBase-Complexity_Solidity+Metab-LactateGlo_PyruvateGlo_MalateGlo_BCAAGlo,Complexity_win;Solidity_win;LactateGlo_win_area_norm;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,6,0.7634314493643429,0.7674418604651163,0.5622222222222223,0.5722222222222222,0.6231111111111112,0.6222222222222222,0.7674418604651163,0.6633333333333333,0.8172043010752689,0.6022222222222222,0.7191011235955056,0.4311111111111111,0.7777777777777778,0.5722222222222222,0.735632183908046,0.5422222222222222,4,5,15,35
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_GlutamateGlo_LactateGlo_PyruvateGlo_MalateGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;GlutamateGlo_win_area_norm;LactateGlo_win_area_norm;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm,7,0.7305971652696692,0.7294117647058823,0.5199999999999999,0.5366666666666666,0.5964444444444444,0.5888888888888889,0.7294117647058823,0.5877777777777777,0.7956989247311828,0.5366666666666666,0.6506024096385542,0.43666666666666665,0.7272727272727273,0.4866666666666667,0.75,0.5522222222222222,3,6,13,37
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_GlutamateGlo_LactateGlo_PyruvateGlo_BCAAGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;GlutamateGlo_win_area_norm;LactateGlo_win_area_norm;PyruvateGlo_win_area_norm;BCAAGlo_win_area_norm,7,0.6940935202258979,0.6987951807228916,0.4959999999999999,0.5522222222222222,0.47111111111111115,0.4666666666666667,0.6987951807228916,0.5677777777777777,0.6666666666666666,0.3455555555555555,0.5822784810126582,0.39666666666666667,0.75,0.5522222222222222,0.7727272727272727,0.6177777777777778,4,5,17,33
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_GlutamateGlo_LactateGlo_MalateGlo_BCAAGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;GlutamateGlo_win_area_norm;LactateGlo_win_area_norm;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,7,0.7717390773233366,0.7640449438202247,0.5884444444444444,0.5877777777777777,0.6053333333333334,0.5911111111111111,0.7441860465116279,0.5977777777777777,0.8210526315789474,0.5566666666666666,0.7640449438202247,0.5622222222222222,0.8,0.6377777777777778,0.7294117647058823,0.5877777777777777,5,4,19,31
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_GlutamateGlo_PyruvateGlo_MalateGlo_BCAAGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;GlutamateGlo_win_area_norm;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,7,0.751290838896239,0.7415730337078652,0.5542222222222222,0.5566666666666666,0.6106666666666667,0.6444444444444444,0.7317073170731707,0.6888888888888889,0.8210526315789474,0.5566666666666666,0.6666666666666666,0.3455555555555555,0.7415730337078652,0.4966666666666667,0.7954545454545454,0.6833333333333333,3,6,11,39
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_LactateGlo_PyruvateGlo_MalateGlo_BCAAGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;LactateGlo_win_area_norm;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,7,0.7689729548491993,0.7777777777777778,0.5864444444444443,0.6277777777777778,0.6106666666666667,0.6244444444444445,0.7674418604651163,0.6633333333333333,0.8387096774193549,0.6677777777777778,0.6744186046511628,0.4011111111111111,0.7777777777777778,0.5722222222222222,0.7865168539325843,0.6277777777777778,5,4,15,35
10,MorphBase-Complexity_Solidity+Metab-GlutamateGlo_LactateGlo_PyruvateGlo_MalateGlo_BCAAGlo,Complexity_win;Solidity_win;GlutamateGlo_win_area_norm;LactateGlo_win_area_norm;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,7,0.7427424383079002,0.7415730337078652,0.518888888888889,0.5111111111111111,0.6186666666666667,0.6266666666666667,0.7529411764705882,0.6533333333333333,0.8247422680412371,0.5111111111111111,0.6588235294117647,0.39111111111111113,0.7415730337078652,0.4966666666666667,0.735632183908046,0.5422222222222222,2,7,10,40
10,MorphBase-Complexity_Solidity+Metab-GlucoseGlo_GlutamateGlo_LactateGlo_PyruvateGlo_MalateGlo_BCAAGlo,Complexity_win;Solidity_win;GlucoseGlo_win_area_norm;GlutamateGlo_win_area_norm;LactateGlo_win_area_norm;PyruvateGlo_win_area_norm;MalateGlo_win_area_norm;BCAAGlo_win_area_norm,8,0.7534482965811453,0.7529411764705882,0.5359999999999999,0.5666666666666667,0.6128888888888889,0.6244444444444445,0.7529411764705882,0.6533333333333333,0.8333333333333334,0.5666666666666667,0.6666666666666666,0.3455555555555555,0.7415730337078652,0.4966666666666667,0.7727272727272727,0.6177777777777778,3,6,10,40
10,MorphBase-Feret_Solidity+Metab-GlucoseGlo,Feret_win;Solidity_win;GlucoseGlo_win_area_norm,3,0.799684559284908,0.8089887640449438,0.658,0.6833333333333333,0.68,0.7,0.8089887640449438,0.6933333333333334,0.8172043010752689,0.6022222222222222,0.8297872340425532,0.6122222222222222,0.7469879518072289,0.6988888888888889,0.7954545454545454,0.6833333333333333,6,3,15,35
10,MorphBase-Feret_Solidity+Metab-GlutamateGlo,Feret_win;Solidity_win;GlutamateGlo_win_area_norm,3,0.7880325193291764,0.7816091954022989,0.6297777777777778,0.6122222222222222,0.6644444444444444,0.6688888888888889,0.7816091954022989,0.6733333333333333,0.8172043010752689,0.6022222222222222,0.8297872340425532,0.6122222222222222,0.7529411764705882,0.6533333333333333,0.7586206896551724,0.6077777777777778,4,5,11,39
10,MorphBase-Feret_Solidity+Metab-LactateGlo,Feret_win;Solidity_win;LactateGlo_win_area_norm,3,0.7664448300609488,0.7727272727272727,0.6046666666666667,0.5922222222222222,0.6906666666666667,0.7044444444444444,0.8222222222222222,0.7033333333333334,0.8043478260869565,0.5922222222222222,0.6829268292682927,0.5577777777777778,0.75,0.5522222222222222,0.7727272727272727,0.6177777777777778,4,5,13,37
10,MorphBase-Feret_Solidity+Metab-PyruvateGlo,Feret_win;Solidity_win;PyruvateGlo_win_area_norm,3,0.7822384289118363,0.8,0.6055555555555555,0.6177777777777778,0.7017777777777778,0.7133333333333334,0.8131868131868132,0.6477777777777778,0.8043478260869565,0.5922222222222222,0.7209302325581395,0.5322222222222222,0.8,0.6377777777777778,0.7727272727272727,0.6177777777777778,5,4,16,34
10,MorphBase-Feret_Solidity+Metab-MalateGlo,Feret_win;Solidity_win;MalateGlo_win_area_norm,3,0.7942519899548335,0.8089887640449438,0.6337777777777778,0.6577777777777778,0.6995555555555555,0.7288888888888889,0.8089887640449438,0.6933333333333334,0.8260869565217391,0.6577777777777778,0.7555555555555555,0.5066666666666667,0.7674418604651163,0.6633333333333333,0.8131868131868132,0.6477777777777778,5,4,12,38
10,MorphBase-Feret_Solidity+Metab-BCAAGlo,Feret_win;Solidity_win;BCAAGlo_win_area_norm,3,0.7874585598766881,0.8,0.6388888888888888,0.6377777777777778,0.6675555555555557,0.7022222222222222,0.8,0.6377777777777778,0.8043478260869565,0.5922222222222222,0.8043478260869565,0.5922222222222222,0.7469879518072289,0.6988888888888889,0.7816091954022989,0.6733333333333333,5,4,14,36
